shipment_id,date,source_node,destination_node,path,path_length,total_distance_km,planned_transit_days,actual_transit_days,delay_days,delayed,volume,value_usd,priority_level,product_category,fragility,temp_sensitive,customs_complexity_product,num_sea_legs,num_border_crossings,path_reliability,total_customs_complexity,total_handling_complexity,path_betweenness,path_pagerank,max_node_risk,weather_severity,port_congestion,supplier_reliability,supplier_quality,supplier_infra,demand_surge,is_peak_season,is_holiday,upstream_risk,month,day_of_week,quarter,week_of_year
SHP_04483,2023-10-16,SUP_012,CUS_110,SUP_012->PRT_054->PRT_042->PRT_043->WH_070->CUS_110,6,10928.99,20,25,5,1,553,65613.98,1,Automotive,0.3,0.1,0.5,2,4,0.6424,1.729,2.129,0.014196,0.014973,0.201,0.505,0.612,0.97,0.807,0.639,0.638,1,0,0.32,10,0,4,42
SHP_04484,2022-03-25,SUP_028,CUS_081,SUP_028->PRT_042->PRT_043->PRT_045->PRT_046->WH_057->CUS_081,7,17257.16,33,40,7,1,2372,458027.0,2,Chemicals,0.5,0.6,0.8,3,3,0.5373,2.29,2.516,0.024865,0.014474,0.2824,0.57,0.437,0.718,0.799,0.789,0.435,0,0,0.318,3,4,1,12
SHP_04485,2024-05-07,SUP_018,CUS_125,SUP_018->PRT_040->PRT_042->PRT_043->WH_070->CUS_125,6,11729.53,18,18,0,0,435,13932.8,3,Chemicals,0.5,0.6,0.8,2,2,0.6534,1.601,2.094,0.018776,0.016678,0.2419,0.303,0.437,0.87,0.727,0.933,0.422,0,0,0.138,5,1,2,19
SHP_04486,2022-11-14,SUP_007,CUS_108,SUP_007->PRT_040->PRT_042->PRT_044->PRT_047->WH_060->CUS_108,7,17255.49,33,40,7,1,465,105991.12,1,Electronics,0.7,0.3,0.6,3,3,0.616,2.68,2.723,0.020485,0.019205,0.2419,0.307,1.0,0.836,0.861,0.911,0.938,1,0,0.262,11,0,4,46
SHP_04487,2023-12-24,SUP_022,CUS_129,SUP_022->PRT_052->PRT_045->PRT_046->WH_074->CUS_129,6,11401.21,24,31,7,1,240,14277.47,1,Food,0.6,0.9,0.7,2,2,0.6488,1.797,1.995,0.016959,0.012229,0.322,0.552,0.562,0.678,0.823,0.77,1.039,1,1,0.209,12,6,4,51
SHP_04488,2022-10-13,SUP_010,CUS_094,SUP_010->PRT_050->PRT_045->PRT_046->WH_056->CUS_094,6,16383.27,33,39,6,1,2618,334118.5,1,Textiles,0.2,0.1,0.3,2,4,0.6286,1.998,2.13,0.022543,0.013736,0.1928,0.317,0.562,0.968,0.657,0.648,0.735,1,0,0.236,10,3,4,41
SHP_04489,2022-11-20,SUP_036,CUS_098,SUP_036->PRT_044->PRT_047->WH_060->CUS_098,5,11526.14,30,33,3,1,155,14562.59,1,Pharmaceuticals,0.8,0.85,0.9,1,3,0.7134,1.439,1.836,0.014182,0.018657,0.1389,0.334,0.633,0.861,0.991,0.931,1.071,1,0,0.336,11,6,4,46
SHP_04490,2024-05-05,SUP_013,CUS_105,SUP_013->PRT_053->PRT_049->PRT_044->PRT_047->WH_060->CUS_105,7,8854.02,21,27,6,1,1138,163868.66,2,Chemicals,0.5,0.6,0.8,3,3,0.5758,2.732,2.513,0.011308,0.016275,0.2697,0.537,0.452,0.828,0.85,0.677,0.356,0,0,0.122,5,6,2,18
SHP_04491,2024-06-23,SUP_016,CUS_121,SUP_016->PRT_050->PRT_044->PRT_047->WH_062->CUS_121,6,11571.73,23,26,3,1,910,41699.3,2,Chemicals,0.5,0.6,0.8,2,2,0.6774,2.072,2.024,0.015174,0.019573,0.121,0.158,0.452,0.99,0.84,0.943,0.433,0,0,0.229,6,6,2,25
SHP_04492,2022-10-30,SUP_010,CUS_092,SUP_010->PRT_054->PRT_042->PRT_043->PRT_045->WH_057->CUS_092,7,18451.61,33,41,8,1,552,35321.89,2,Food,0.6,0.9,0.7,3,3,0.5964,2.312,2.647,0.022413,0.015794,0.201,0.426,0.612,0.968,0.657,0.648,0.779,1,0,0.185,10,6,4,43
SHP_04493,2022-09-28,SUP_026,CUS_121,SUP_026->PRT_054->PRT_042->PRT_044->PRT_047->WH_061->CUS_121,7,13599.31,30,33,3,1,2431,258654.04,3,Machinery,0.4,0.1,0.5,3,3,0.5979,2.256,2.498,0.016347,0.019797,0.201,0.563,0.452,0.99,0.969,0.773,0.807,0,0,0.159,9,2,3,39
SHP_04494,2022-12-30,SUP_029,CUS_118,SUP_029->PRT_042->PRT_043->PRT_045->PRT_046->WH_069->CUS_118,7,17758.86,33,38,5,1,2087,294180.33,2,Automotive,0.3,0.1,0.5,3,3,0.5461,2.385,2.755,0.025309,0.014607,0.1928,0.531,0.612,0.937,0.785,0.724,1.016,1,1,0.068,12,4,4,52
SHP_04495,2024-03-01,SUP_021,CUS_091,SUP_021->PRT_043->PRT_045->PRT_046->WH_069->CUS_091,6,12363.86,25,33,8,1,160,3710.83,2,Raw Materials,0.1,0.05,0.2,2,3,0.5869,1.875,1.941,0.023678,0.013687,0.324,0.867,0.401,0.676,0.767,0.882,0.44,0,0,0.294,3,4,1,9
SHP_04496,2022-02-07,SUP_009,CUS_123,SUP_009->PRT_054->PRT_042->PRT_044->PRT_047->WH_062->CUS_123,7,13952.69,30,40,10,1,1006,93741.94,1,Pharmaceuticals,0.8,0.85,0.9,3,3,0.5851,2.579,2.624,0.015711,0.019797,0.2932,0.474,0.588,0.707,0.94,0.66,0.293,0,1,0.295,2,0,1,6
SHP_04497,2023-07-05,SUP_008,CUS_129,SUP_008->PRT_050->PRT_045->PRT_046->WH_074->CUS_129,6,15327.35,31,38,7,1,2798,94933.13,3,Chemicals,0.5,0.6,0.8,2,3,0.6769,2.2,2.105,0.020174,0.014632,0.2108,0.526,0.401,0.789,0.763,0.697,0.418,0,0,0.3,7,2,3,27
SHP_04498,2022-12-22,SUP_026,CUS_102,SUP_026->PRT_054->PRT_042->PRT_044->PRT_047->WH_061->CUS_102,7,13434.6,30,36,6,1,1054,40516.4,1,Food,0.6,0.9,0.7,3,3,0.5973,2.274,2.48,0.016347,0.019355,0.201,0.635,0.676,0.99,0.969,0.773,0.983,1,1,0.327,12,3,4,51
SHP_04499,2022-12-17,SUP_012,CUS_083,SUP_012->PRT_054->PRT_042->PRT_043->PRT_045->WH_057->CUS_083,7,20253.28,37,44,7,1,1502,132276.4,1,Food,0.6,0.9,0.7,3,5,0.5546,2.276,2.999,0.022413,0.015106,0.201,0.376,0.612,0.97,0.807,0.639,1.108,1,1,0.092,12,5,4,50
SHP_04500,2023-06-10,SUP_005,CUS_089,SUP_005->PRT_040->PRT_045->PRT_046->WH_059->CUS_089,6,16120.74,32,38,6,1,1301,209908.13,2,Chemicals,0.5,0.6,0.8,2,2,0.7583,1.813,2.002,0.02243,0.013249,0.2419,0.17,0.401,0.799,0.759,0.827,0.413,0,0,0.274,6,5,2,23
SHP_04501,2022-08-12,SUP_015,CUS_125,SUP_015->PRT_054->PRT_042->PRT_049->WH_073->CUS_125,6,14842.95,28,32,4,1,2235,177048.28,1,Raw Materials,0.1,0.05,0.2,2,3,0.696,1.736,1.817,0.008291,0.016263,0.2867,0.473,0.437,0.713,0.718,0.659,0.318,0,0,0.085,8,4,3,32
SHP_04502,2022-02-02,SUP_016,CUS_084,SUP_016->PRT_050->PRT_045->PRT_046->WH_056->CUS_084,6,16174.53,31,36,5,1,2080,531975.34,2,Machinery,0.4,0.1,0.5,2,2,0.7296,1.864,2.361,0.022543,0.013895,0.1928,0.498,0.522,0.99,0.84,0.943,0.463,0,1,0.056,2,2,1,5
SHP_04503,2023-11-06,SUP_031,CUS_097,SUP_031->PRT_042->PRT_043->PRT_045->PRT_046->WH_057->CUS_097,7,17854.3,35,43,8,1,1663,97868.9,2,Textiles,0.2,0.1,0.3,3,3,0.4987,2.302,2.905,0.024865,0.014404,0.2163,0.542,0.612,0.784,0.8,0.68,1.128,1,0,0.318,11,0,4,45
SHP_04504,2022-05-24,SUP_028,CUS_124,SUP_028->PRT_054->PRT_042->PRT_043->WH_063->CUS_124,6,11078.3,21,26,5,1,2254,95404.57,1,Raw Materials,0.1,0.05,0.2,2,2,0.4962,1.447,2.399,0.014306,0.014404,0.2824,0.308,0.437,0.718,0.799,0.789,0.281,0,0,0.25,5,1,2,21
SHP_04505,2022-11-27,SUP_038,CUS_121,SUP_038->PRT_047->PRT_044->WH_062->CUS_121,5,1545.81,8,11,3,1,369,106244.2,1,Automotive,0.3,0.1,0.5,1,1,0.6741,1.599,1.838,0.012995,0.018657,0.3024,0.729,0.633,0.698,0.773,0.843,1.134,1,0,0.074,11,6,4,47
SHP_04506,2023-01-22,SUP_036,CUS_094,SUP_036->PRT_045->WH_056->CUS_094,4,5351.22,10,10,0,0,1595,192023.97,1,Electronics,0.7,0.3,0.6,0,0,0.6164,0.567,0.736,0.020528,0.01034,0.1839,0.542,0.281,0.861,0.991,0.931,0.316,0,0,0.047,1,6,1,3
SHP_04507,2023-12-20,SUP_019,CUS_117,SUP_019->PRT_043->PRT_045->PRT_046->WH_056->CUS_117,6,14510.44,30,35,5,1,740,74715.17,2,Machinery,0.4,0.1,0.5,2,4,0.5697,2.147,2.471,0.023678,0.012954,0.1928,0.535,0.562,0.828,0.759,0.815,1.126,1,1,0.264,12,2,4,51
SHP_04508,2024-06-09,SUP_021,CUS_121,SUP_021->PRT_040->PRT_044->PRT_047->WH_061->CUS_121,6,11063.04,22,29,7,1,315,96872.03,2,Electronics,0.7,0.3,0.6,2,2,0.647,1.908,1.927,0.017802,0.018835,0.324,0.403,0.452,0.676,0.767,0.882,0.32,0,0,0.32,6,6,2,23
SHP_04509,2023-03-08,SUP_009,CUS_088,SUP_009->PRT_054->PRT_042->PRT_043->PRT_045->WH_056->CUS_088,7,20228.5,35,40,5,1,1582,145831.74,3,Raw Materials,0.1,0.05,0.2,3,3,0.5231,2.178,2.907,0.022857,0.015027,0.2932,0.258,0.437,0.707,0.94,0.66,0.316,0,0,0.308,3,2,1,10
SHP_04510,2022-12-11,SUP_020,CUS_100,SUP_020->PRT_040->PRT_044->WH_060->CUS_100,5,10737.22,18,18,0,0,1190,218035.28,1,Machinery,0.4,0.1,0.5,1,1,0.7718,0.79,1.056,0.021054,0.018649,0.2419,0.381,0.633,0.99,0.984,0.837,1.107,1,0,0.27,12,6,4,49
SHP_04511,2023-01-02,SUP_010,CUS_123,SUP_010->PRT_054->PRT_042->PRT_044->PRT_047->WH_060->CUS_123,7,14031.87,30,34,4,1,1725,72962.96,1,Food,0.6,0.9,0.7,3,3,0.646,2.677,2.779,0.016559,0.019797,0.201,0.387,0.452,0.968,0.657,0.648,0.468,0,0,0.145,1,0,1,1
SHP_04512,2023-04-24,SUP_009,CUS_099,SUP_009->PRT_054->PRT_042->PRT_044->PRT_047->WH_061->CUS_099,7,14047.39,30,38,8,1,266,2376.47,2,Textiles,0.2,0.1,0.3,3,3,0.6284,2.474,2.652,0.016347,0.019598,0.2932,0.358,0.452,0.707,0.94,0.66,0.288,0,0,0.24,4,0,2,17
SHP_04513,2023-03-26,SUP_001,CUS_091,SUP_001->PRT_041->PRT_045->PRT_046->WH_069->CUS_091,6,15930.51,31,35,4,1,2866,181492.94,1,Raw Materials,0.1,0.05,0.2,2,2,0.5693,1.75,1.903,0.023126,0.014438,0.1928,0.543,0.47,0.823,0.757,0.874,0.29,0,0,0.057,3,6,1,12
SHP_04514,2023-08-13,SUP_039,CUS_096,SUP_039->PRT_054->PRT_042->PRT_043->PRT_045->WH_056->CUS_096,7,20874.83,37,42,5,1,1193,16261.47,2,Pharmaceuticals,0.8,0.85,0.9,3,5,0.5487,2.202,2.794,0.022857,0.014951,0.201,0.237,0.437,0.85,0.755,0.672,0.48,0,0,0.103,8,6,3,32
SHP_04515,2023-04-30,SUP_024,CUS_085,SUP_024->PRT_052->PRT_045->WH_069->CUS_085,5,10899.23,18,18,0,0,1467,349459.21,2,Chemicals,0.5,0.6,0.8,1,1,0.6705,1.573,1.767,0.017779,0.010206,0.2142,0.35,0.317,0.878,0.847,0.805,0.52,0,0,0.001,4,6,2,17
SHP_04516,2024-01-11,SUP_015,CUS_104,SUP_015->PRT_053->PRT_044->PRT_047->WH_062->CUS_104,6,9519.79,19,23,4,1,937,73891.96,1,Automotive,0.3,0.1,0.5,2,2,0.6763,1.873,1.832,0.011619,0.017259,0.2867,0.414,0.452,0.713,0.718,0.659,0.402,0,0,0.034,1,3,1,2
SHP_04517,2022-12-12,SUP_039,CUS_119,SUP_039->PRT_054->PRT_042->PRT_043->PRT_046->WH_067->CUS_119,7,20400.76,36,43,7,1,1243,24066.33,1,Raw Materials,0.1,0.05,0.2,3,5,0.6527,1.892,2.577,0.015819,0.01371,0.201,0.763,1.0,0.85,0.755,0.672,1.087,1,0,0.295,12,0,4,50
SHP_04518,2022-11-04,SUP_024,CUS_090,SUP_024->PRT_052->PRT_045->PRT_046->WH_069->CUS_090,6,11109.13,23,30,7,1,2372,717877.06,2,Electronics,0.7,0.3,0.6,2,2,0.6123,2.054,2.217,0.019328,0.011411,0.2142,0.81,0.7,0.878,0.847,0.805,1.047,1,0,0.019,11,4,4,44
SHP_04519,2024-02-21,SUP_014,CUS_096,SUP_014->PRT_054->PRT_042->PRT_043->PRT_045->WH_056->CUS_096,7,21659.1,39,46,7,1,2848,901969.7,2,Machinery,0.4,0.1,0.5,3,5,0.5276,2.168,2.765,0.022857,0.014951,0.201,0.588,0.568,0.841,0.678,0.573,0.333,0,0,0.04,2,2,1,8
SHP_04520,2023-03-13,SUP_025,CUS_116,SUP_025->PRT_041->PRT_045->PRT_046->WH_067->CUS_116,6,16464.18,33,40,7,1,1125,103371.09,3,Food,0.6,0.9,0.7,2,4,0.5627,1.781,2.325,0.021276,0.013554,0.1928,0.36,0.9,0.99,0.702,0.726,0.508,0,0,0.335,3,0,1,11
SHP_04521,2023-02-15,SUP_037,CUS_092,SUP_037->PRT_046->WH_057->CUS_092,4,10977.64,26,26,0,0,2114,547639.25,2,Electronics,0.7,0.3,0.6,0,1,0.9041,0.891,0.605,0.01021,0.009506,0.1928,0.327,0.522,0.905,0.688,0.645,0.41,0,1,0.271,2,2,1,7
SHP_04522,2023-06-09,SUP_009,CUS_102,SUP_009->PRT_054->PRT_042->PRT_044->WH_061->CUS_102,6,13392.84,25,29,4,1,2021,202684.4,1,Textiles,0.2,0.1,0.3,2,2,0.6634,1.749,1.726,0.018566,0.019571,0.2932,0.686,0.452,0.707,0.94,0.66,0.517,0,0,0.127,6,4,2,23
SHP_04523,2024-06-26,SUP_018,CUS_103,SUP_018->PRT_040->PRT_044->PRT_047->WH_061->CUS_103,6,11042.61,22,22,0,0,2841,359822.23,2,Chemicals,0.5,0.6,0.8,2,2,0.6975,1.614,1.883,0.017802,0.018319,0.2419,0.124,0.452,0.87,0.727,0.933,0.344,0,0,0.136,6,2,2,26
SHP_04524,2024-02-09,SUP_036,CUS_106,SUP_036->PRT_044->PRT_047->WH_060->CUS_106,5,11111.37,30,30,0,0,1568,148824.53,2,Textiles,0.2,0.1,0.3,1,3,0.7189,1.476,1.679,0.014182,0.018038,0.1389,0.508,0.588,0.861,0.991,0.931,0.528,0,1,0.307,2,4,1,6
SHP_04525,2023-11-11,SUP_007,CUS_101,SUP_007->PRT_040->PRT_044->PRT_047->WH_060->CUS_101,6,12598.08,24,29,5,1,1493,153659.83,1,Automotive,0.3,0.1,0.5,2,2,0.7258,1.861,1.835,0.018049,0.018835,0.2419,0.379,0.633,0.836,0.861,0.911,0.897,1,0,0.048,11,5,4,45
SHP_04526,2022-04-03,SUP_003,CUS_083,SUP_003->PRT_040->PRT_045->WH_057->CUS_083,5,14399.56,25,25,0,0,903,159298.71,2,Food,0.6,0.9,0.7,1,1,0.9247,1.115,1.473,0.023278,0.012518,0.2419,0.444,0.302,0.909,0.817,0.828,0.509,0,0,0.302,4,6,2,13
SHP_04527,2024-03-31,SUP_008,CUS_084,SUP_008->PRT_054->PRT_042->PRT_043->PRT_045->WH_069->CUS_084,7,18581.42,32,32,0,0,854,131445.72,3,Automotive,0.3,0.1,0.5,3,3,0.4831,2.629,2.735,0.022857,0.015027,0.2108,0.254,0.437,0.789,0.763,0.697,0.391,0,0,0.158,3,6,1,13
SHP_04528,2023-02-10,SUP_027,CUS_126,SUP_027->PRT_042->PRT_043->WH_070->CUS_126,5,9210.07,15,15,0,0,1584,58708.61,3,Textiles,0.2,0.1,0.3,1,1,0.7256,0.972,1.529,0.015054,0.013418,0.1817,0.344,0.568,0.821,0.893,0.602,0.433,0,1,0.025,2,4,1,6
SHP_04529,2022-01-01,SUP_028,CUS_082,SUP_028->PRT_042->PRT_043->PRT_045->PRT_046->WH_056->CUS_082,7,18053.71,35,40,5,1,1409,171166.22,1,Textiles,0.2,0.1,0.3,3,3,0.4501,2.232,2.964,0.025309,0.014623,0.2824,0.114,0.437,0.718,0.799,0.789,0.379,0,0,0.304,1,5,1,52
SHP_04530,2024-06-23,SUP_011,CUS_109,SUP_011->PRT_041->PRT_042->PRT_043->WH_063->CUS_109,6,9646.1,17,23,6,1,2906,171984.24,2,Textiles,0.2,0.1,0.3,2,4,0.6753,1.466,2.149,0.017584,0.014623,0.2392,0.855,0.723,0.761,0.892,0.603,0.479,0,0,0.126,6,6,2,25
SHP_04531,2022-11-11,SUP_018,CUS_105,SUP_018->PRT_040->PRT_044->PRT_047->WH_060->CUS_105,6,10786.28,22,27,5,1,413,104984.96,1,Machinery,0.4,0.1,0.5,2,2,0.6513,1.9,1.87,0.018049,0.018319,0.2419,0.932,0.633,0.87,0.727,0.933,0.99,1,0,0.104,11,4,4,45
SHP_04532,2022-08-30,SUP_010,CUS_116,SUP_010->PRT_054->PRT_042->PRT_043->PRT_046->WH_067->CUS_116,7,19404.53,34,40,6,1,1441,11650.14,1,Chemicals,0.5,0.6,0.8,3,3,0.5604,1.916,2.757,0.015819,0.013651,0.201,0.571,0.748,0.968,0.657,0.648,0.485,0,0,0.295,8,1,3,35
SHP_04533,2022-04-03,SUP_026,CUS_109,SUP_026->PRT_054->PRT_042->PRT_043->WH_070->CUS_109,6,8471.01,16,22,6,1,2714,634986.73,2,Chemicals,0.5,0.6,0.8,2,2,0.6407,1.552,1.984,0.014196,0.014973,0.201,0.483,0.437,0.99,0.969,0.773,0.47,0,0,0.181,4,6,2,13
SHP_04534,2023-12-03,SUP_008,CUS_124,SUP_008->PRT_054->PRT_042->PRT_043->WH_070->CUS_124,6,9036.13,16,23,7,1,378,26480.37,1,Automotive,0.3,0.1,0.5,2,2,0.6256,1.834,1.887,0.014196,0.014973,0.2108,0.786,0.84,0.789,0.763,0.697,1.045,1,0,0.042,12,6,4,48
SHP_04535,2023-05-04,SUP_000,CUS_093,SUP_000->PRT_040->PRT_045->PRT_046->WH_069->CUS_093,6,13952.55,28,31,3,1,2839,363225.8,3,Textiles,0.2,0.1,0.3,2,2,0.6847,2.039,2.115,0.024429,0.013068,0.3134,0.125,0.401,0.687,0.832,0.754,0.386,0,0,0.106,5,3,2,18
SHP_04536,2022-04-13,SUP_021,CUS_080,SUP_021->PRT_043->PRT_045->WH_056->CUS_080,5,13120.58,23,23,0,0,2449,200042.76,2,Raw Materials,0.1,0.05,0.2,1,2,0.6592,1.011,1.359,0.023,0.011788,0.324,0.458,0.329,0.676,0.767,0.882,0.288,0,0,0.02,4,2,2,15
SHP_04537,2023-12-05,SUP_035,CUS_094,SUP_035->PRT_045->WH_056->CUS_094,4,5352.92,10,10,0,0,2846,822230.16,2,Pharmaceuticals,0.8,0.85,0.9,0,0,0.6939,0.697,1.102,0.020528,0.01034,0.1839,0.329,0.394,0.962,0.753,0.946,0.92,1,0,0.06,12,1,4,49
SHP_04538,2023-04-29,SUP_012,CUS_096,SUP_012->PRT_054->PRT_042->PRT_043->PRT_046->WH_056->CUS_096,7,21612.72,39,47,8,1,1281,402030.83,2,Pharmaceuticals,0.8,0.85,0.9,3,5,0.5226,2.235,2.8,0.017405,0.013571,0.201,0.264,0.68,0.97,0.807,0.639,0.273,0,0,0.224,4,5,2,17
SHP_04539,2023-12-25,SUP_028,CUS_089,SUP_028->PRT_042->PRT_043->PRT_045->WH_057->CUS_089,6,17042.94,28,37,9,1,2398,350967.22,3,Chemicals,0.5,0.6,0.8,2,2,0.6394,1.546,2.235,0.024498,0.014162,0.2824,0.198,0.761,0.718,0.799,0.789,1.061,1,1,0.327,12,0,4,52
SHP_04540,2023-02-01,SUP_005,CUS_103,SUP_005->PRT_040->PRT_044->PRT_047->WH_061->CUS_103,6,11887.76,24,27,3,1,1388,94153.26,3,Textiles,0.2,0.1,0.3,2,2,0.7825,1.815,1.84,0.017802,0.018319,0.2419,0.543,0.588,0.799,0.759,0.827,0.387,0,1,0.05,2,2,1,5
SHP_04541,2024-02-21,SUP_019,CUS_104,SUP_019->PRT_040->PRT_044->PRT_047->WH_061->CUS_104,6,11584.27,23,30,7,1,1571,225756.35,1,Textiles,0.2,0.1,0.3,2,2,0.753,2.061,1.937,0.017802,0.018835,0.2419,0.568,0.907,0.828,0.759,0.815,0.532,0,0,0.244,2,2,1,8
SHP_04542,2024-03-02,SUP_024,CUS_086,SUP_024->PRT_052->PRT_045->WH_057->CUS_086,5,11537.26,19,19,0,0,376,89482.7,2,Automotive,0.3,0.1,0.5,1,1,0.6413,1.401,1.601,0.017157,0.010313,0.2142,0.675,0.317,0.878,0.847,0.805,0.464,0,0,0.014,3,5,1,9
SHP_04543,2024-04-19,SUP_017,CUS_101,SUP_017->PRT_051->PRT_044->PRT_047->WH_061->CUS_101,6,10990.29,23,30,7,1,2865,65716.04,3,Pharmaceuticals,0.8,0.85,0.9,2,2,0.642,1.848,2.225,0.012594,0.017697,0.4582,0.421,0.452,0.542,0.773,0.873,0.347,0,0,0.013,4,4,2,16
SHP_04544,2023-02-08,SUP_039,CUS_105,SUP_039->PRT_054->PRT_042->PRT_044->WH_060->CUS_105,6,13951.12,27,33,6,1,1001,85738.05,2,Machinery,0.4,0.1,0.5,2,4,0.7833,1.671,1.714,0.018814,0.019571,0.201,0.673,0.588,0.85,0.755,0.672,0.504,0,1,0.305,2,2,1,6
SHP_04545,2023-05-16,SUP_021,CUS_086,SUP_021->PRT_043->PRT_045->PRT_046->WH_069->CUS_086,6,11828.22,25,30,5,1,636,270356.38,3,Electronics,0.7,0.3,0.6,2,3,0.6474,1.699,2.101,0.023678,0.012718,0.324,0.349,0.401,0.676,0.767,0.882,0.297,0,0,0.137,5,1,2,20
SHP_04546,2024-06-25,SUP_012,CUS_125,SUP_012->PRT_054->PRT_042->PRT_049->WH_073->CUS_125,6,14729.77,27,34,7,1,2068,210957.81,2,Textiles,0.2,0.1,0.3,2,4,0.6442,2.016,2.14,0.008291,0.016263,0.2697,0.705,0.826,0.97,0.807,0.639,0.455,0,0,0.062,6,1,2,26
SHP_04547,2023-01-13,SUP_014,CUS_098,SUP_014->PRT_053->PRT_044->PRT_047->WH_061->CUS_098,6,8973.11,19,22,3,1,964,123512.51,2,Automotive,0.3,0.1,0.5,2,2,0.724,1.999,1.791,0.012361,0.017259,0.1682,0.448,0.452,0.841,0.678,0.573,0.411,0,0,0.106,1,4,1,2
SHP_04548,2023-05-29,SUP_020,CUS_117,SUP_020->PRT_043->PRT_045->PRT_046->WH_067->CUS_117,6,13059.47,27,32,5,1,2101,562115.32,2,Electronics,0.7,0.3,0.6,2,3,0.588,1.641,2.357,0.021828,0.012954,0.1928,0.504,0.401,0.99,0.984,0.837,0.409,0,0,0.222,5,0,2,22
SHP_04549,2024-02-09,SUP_039,CUS_111,SUP_039->PRT_041->PRT_042->PRT_043->WH_063->CUS_111,6,11001.29,21,27,6,1,2773,1227787.7,1,Pharmaceuticals,0.8,0.85,0.9,2,4,0.5673,1.262,2.113,0.017584,0.014198,0.1817,0.37,0.611,0.85,0.755,0.672,0.49,0,1,0.349,2,4,1,6
SHP_04550,2023-10-24,SUP_004,CUS_100,SUP_004->PRT_040->PRT_044->PRT_047->WH_060->CUS_100,6,12296.49,25,32,7,1,2378,80039.85,1,Chemicals,0.5,0.6,0.8,2,2,0.6171,2.066,1.902,0.018049,0.018551,0.2812,0.557,0.633,0.719,0.749,0.896,0.586,1,0,0.007,10,1,4,43
SHP_04551,2023-05-27,SUP_007,CUS_125,SUP_007->PRT_040->PRT_043->WH_070->CUS_125,5,5085.02,12,12,0,0,2445,394427.65,1,Chemicals,0.5,0.6,0.8,1,1,0.8042,1.137,1.419,0.015512,0.015109,0.2419,0.449,0.329,0.836,0.861,0.911,0.421,0,0,0.049,5,5,2,21
SHP_04552,2022-08-05,SUP_002,CUS_105,SUP_002->PRT_040->PRT_044->WH_060->CUS_105,5,10991.63,20,20,0,0,680,5388.06,3,Food,0.6,0.9,0.7,1,1,0.7302,1.087,0.918,0.021054,0.01837,0.2521,0.132,0.452,0.748,0.771,0.932,0.323,0,0,0.066,8,4,3,31
SHP_04553,2022-04-06,SUP_026,CUS_106,SUP_026->PRT_054->PRT_042->PRT_044->PRT_047->WH_060->CUS_106,7,13931.45,30,30,0,0,2750,734198.79,1,Automotive,0.3,0.1,0.5,3,3,0.5407,2.456,2.636,0.016559,0.019355,0.201,0.29,0.452,0.99,0.969,0.773,0.429,0,0,0.126,4,2,2,14
SHP_04554,2023-11-01,SUP_023,CUS_092,SUP_023->PRT_052->PRT_045->PRT_046->WH_057->CUS_092,6,11193.64,24,27,3,1,1085,60982.67,3,Textiles,0.2,0.1,0.3,2,2,0.7043,1.879,2.029,0.01881,0.012388,0.2142,0.399,0.889,0.82,0.876,0.755,0.878,1,0,0.044,11,2,4,44
SHP_04555,2022-06-04,SUP_025,CUS_129,SUP_025->PRT_041->PRT_045->PRT_046->WH_074->CUS_129,6,15715.31,32,39,7,1,496,85566.17,2,Food,0.6,0.9,0.7,2,4,0.6713,2.065,1.972,0.020758,0.014287,0.1928,0.744,0.47,0.99,0.702,0.726,0.337,0,0,0.145,6,5,2,22
SHP_04556,2023-02-01,SUP_019,CUS_084,SUP_019->PRT_043->PRT_045->PRT_046->WH_069->CUS_084,6,11978.92,25,29,4,1,2136,70443.17,2,Raw Materials,0.1,0.05,0.2,2,4,0.5932,2.149,2.151,0.023678,0.012799,0.1928,0.614,0.522,0.828,0.759,0.815,0.398,0,1,0.177,2,2,1,5
SHP_04557,2022-09-25,SUP_001,CUS_129,SUP_001->PRT_041->PRT_042->PRT_043->PRT_045->WH_074->CUS_129,7,20904.39,37,43,6,1,1661,245497.47,2,Pharmaceuticals,0.8,0.85,0.9,3,3,0.5481,1.998,2.63,0.023637,0.015846,0.1817,0.352,0.807,0.823,0.757,0.874,0.681,0,0,0.202,9,6,3,38
SHP_04558,2022-06-17,SUP_010,CUS_098,SUP_010->PRT_054->PRT_042->PRT_044->PRT_047->WH_062->CUS_098,7,14620.67,30,36,6,1,2003,362417.87,3,Pharmaceuticals,0.8,0.85,0.9,3,3,0.6466,2.488,2.435,0.015711,0.019797,0.201,0.922,0.452,0.968,0.657,0.648,0.461,0,0,0.199,6,4,2,24
SHP_04559,2024-05-04,SUP_031,CUS_098,SUP_031->PRT_042->PRT_044->PRT_047->WH_060->CUS_098,6,14005.2,27,27,0,0,1935,290534.02,2,Machinery,0.4,0.1,0.5,2,2,0.5537,1.879,2.281,0.017667,0.019635,0.2163,0.291,0.452,0.784,0.8,0.68,0.412,0,0,0.173,5,5,2,18
SHP_04560,2024-04-05,SUP_028,CUS_093,SUP_028->PRT_042->PRT_043->PRT_045->WH_056->CUS_093,6,18405.04,30,37,7,1,989,36013.27,1,Machinery,0.4,0.1,0.5,2,2,0.546,1.611,2.01,0.025016,0.01398,0.2824,0.515,0.437,0.718,0.799,0.789,0.251,0,0,0.039,4,4,2,14
